"project_id","name","client_id","start_date","end_date","status"
9087,Project amount,346,2022-03-16,2022-10-03,Running
9088,Project on,689,2023-04-21,2023-08-07,Planned
9089,Project apply,731,2023-12-28,2024-05-22,Planned
9090,Project word,242,2022-09-16,2023-01-22,Planned
9091,Project speech,925,2024-06-17,2024-09-21,Planned
9092,Project to,681,2023-10-05,2023-12-09,Running
9093,Project yes,446,2022-06-11,2022-12-26,Planned
9094,Project service,218,2023-09-13,2024-02-09,Planned
9095,Project anything,31,2024-09-30,2025-07-04,Finished
9096,Project site,475,2023-08-21,2024-04-25,Finished
9097,Project section,278,2022-11-16,2023-06-21,Planned
9098,Project your,323,2024-08-14,2024-12-22,Finished
9099,Project out,778,2022-04-11,2022-10-24,Finished
9100,Project live,203,2023-10-02,2023-12-11,Finished
9101,Project voice,883,2022-11-04,2023-07-30,Planned
9102,Project within,589,2023-03-11,2023-07-23,Planned
9103,Project well,251,2023-09-14,2024-02-01,Finished
9104,Project beyond,878,2023-03-04,2023-09-22,Finished
9105,Project fast,839,2024-08-27,2025-05-04,Running
9106,Project yourself,8,2023-05-20,2024-01-25,Finished
9107,Project expert,780,2023-01-28,2023-04-25,Finished
9108,Project service,408,2022-01-09,2022-10-01,Finished
9109,Project around,182,2022-08-28,2023-03-21,Finished
9110,Project reality,484,2023-12-24,2024-08-09,Finished
9111,Project business,959,2023-09-27,2024-01-08,Planned
9112,Project successful,482,2024-04-16,2024-11-07,Running
9113,Project without,58,2023-07-16,2024-03-28,Finished
9114,Project significant,643,2023-12-31,2024-05-15,Planned
9115,Project house,21,2023-07-18,2024-01-11,Planned
9116,Project near,811,2023-09-08,2024-05-01,Planned
9117,Project per,467,2022-11-23,2023-09-10,Running
9118,Project family,280,2023-01-22,2023-09-10,Running
9119,Project site,894,2024-02-29,2024-08-24,Finished
9120,Project its,165,2023-03-18,2023-12-06,Finished
9121,Project imagine,604,2023-01-20,2023-06-07,Finished
9122,Project star,385,2024-05-23,2025-03-16,Planned
9123,Project family,668,2024-06-03,2025-01-12,Finished
9124,Project attack,689,2022-11-12,2023-05-30,Running
9125,Project view,560,2024-03-03,2024-06-27,Planned
9126,Project floor,906,2023-12-26,2024-07-26,Finished
9127,Project minute,462,2023-02-27,2023-06-06,Planned
9128,Project page,734,2022-03-15,2022-12-28,Running
9129,Project option,90,2022-12-21,2023-09-02,Planned
9130,Project whatever,744,2024-08-09,2025-01-10,Finished
9131,Project then,285,2024-09-22,2025-04-09,Running
9132,Project hundred,602,2022-03-15,2022-11-08,Running
9133,Project fear,611,2023-11-28,2024-06-06,Finished
9134,Project message,312,2022-07-17,2023-04-12,Running
9135,Project television,221,2022-05-19,2022-08-25,Finished
9136,Project of,621,2024-05-23,2024-11-08,Finished
9137,Project someone,274,2023-02-22,2023-08-14,Planned
9138,Project TV,1012,2024-08-29,2025-01-24,Finished
9139,Project look,1,2024-05-15,2025-02-27,Running
9140,Project but,706,2022-02-19,2022-09-25,Planned
9141,Project campaign,348,2024-06-18,2024-10-07,Planned
9142,Project word,503,2023-09-30,2024-06-22,Running
9143,Project determine,970,2024-04-27,2025-01-12,Finished
9144,Project network,174,2024-01-05,2024-03-25,Running
9145,Project grow,684,2022-06-06,2023-03-20,Running
9146,Project customer,85,2024-01-03,2024-09-27,Finished
9147,Project security,288,2022-05-28,2023-03-08,Planned
9148,Project move,191,2022-09-29,2022-12-19,Planned
9149,Project way,805,2023-11-24,2024-06-16,Running
9150,Project never,887,2022-02-25,2022-08-25,Running
9151,Project again,550,2022-04-30,2022-10-21,Planned
9152,Project book,202,2023-11-24,2024-06-11,Planned
9153,Project conference,140,2024-07-29,2025-04-29,Running
9154,Project bring,78,2022-11-16,2023-08-17,Finished
9155,Project watch,261,2024-05-11,2024-08-04,Finished
9156,Project event,205,2022-03-13,2022-10-19,Running
9157,Project tough,668,2022-01-18,2022-07-29,Running
9158,Project fast,311,2024-08-12,2025-02-08,Planned
9159,Project image,316,2024-09-23,2024-12-16,Planned
9160,Project age,360,2022-04-10,2022-12-28,Planned
9161,Project if,397,2023-06-04,2024-01-14,Running
9162,Project population,123,2022-05-08,2023-02-11,Planned
9163,Project anyone,985,2022-07-27,2023-02-28,Running
9164,Project country,421,2022-07-29,2023-04-10,Running
9165,Project find,7,2024-08-20,2025-05-22,Finished
9166,Project but,453,2023-05-27,2024-02-05,Finished
9167,Project effect,807,2023-05-28,2023-09-29,Finished
9168,Project by,672,2022-11-21,2023-06-18,Running
9169,Project government,1008,2023-08-11,2024-05-04,Finished
9170,Project clearly,198,2022-04-15,2022-11-23,Finished
9171,Project total,462,2024-01-08,2024-06-18,Running
9172,Project prove,869,2024-09-19,2025-06-26,Running
9173,Project Congress,975,2024-01-31,2024-10-11,Planned
9174,Project rock,788,2023-12-21,2024-06-04,Planned
9175,Project through,606,2022-08-01,2022-11-26,Running
9176,Project herself,741,2023-04-23,2023-11-05,Running
9177,Project better,948,2023-07-02,2023-10-22,Planned
9178,Project anyone,300,2024-01-24,2024-07-02,Finished
9179,Project probably,283,2022-05-18,2022-12-02,Finished
9180,Project direction,998,2022-12-10,2023-04-22,Running
9181,Project determine,464,2023-12-28,2024-09-06,Running
9182,Project no,153,2023-05-29,2024-02-15,Finished
9183,Project lot,580,2023-01-22,2023-09-27,Finished
9184,Project case,602,2022-07-18,2022-09-21,Finished
9185,Project this,945,2023-11-01,2024-07-25,Finished
9186,Project per,46,2023-12-13,2024-07-13,Running
9187,Project option,117,2022-10-05,2023-06-30,Running
9188,Project expect,10,2023-03-04,2023-09-29,Planned
9189,Project of,273,2023-09-19,2024-04-01,Planned
9190,Project determine,285,2022-01-10,2022-05-04,Running
9191,Project time,468,2023-03-06,2023-09-07,Running
9192,Project candidate,812,2024-03-20,2024-07-30,Finished
9193,Project investment,181,2024-01-17,2024-04-11,Running
9194,Project large,915,2024-08-02,2025-04-12,Running
9195,Project fine,81,2023-08-06,2024-05-11,Planned
9196,Project song,14,2022-09-30,2022-12-15,Running
9197,Project under,640,2024-06-18,2024-10-17,Running
9198,Project appear,731,2023-12-10,2024-05-12,Running
9199,Project condition,244,2022-07-16,2022-10-23,Running
9200,Project plant,65,2024-01-17,2024-09-24,Planned
9201,Project condition,87,2023-04-26,2023-07-06,Finished
9202,Project get,196,2022-11-30,2023-08-21,Running
9203,Project tell,487,2023-02-06,2023-09-28,Planned
9204,Project discover,744,2022-03-25,2022-08-19,Finished
9205,Project at,647,2023-05-15,2023-08-14,Planned
9206,Project police,40,2023-07-17,2023-10-02,Finished
9207,Project budget,60,2023-04-29,2023-11-12,Planned
9208,Project like,556,2024-05-28,2025-02-26,Planned
9209,Project activity,556,2022-01-29,2022-06-22,Finished
9210,Project gun,306,2023-10-14,2024-05-13,Finished
9211,Project police,744,2022-12-28,2023-04-16,Running
9212,Project result,204,2024-07-03,2025-02-20,Running
9213,Project American,232,2024-06-23,2025-01-20,Planned
9214,Project right,686,2023-07-17,2024-01-20,Running
9215,Project part,564,2024-01-26,2024-04-05,Planned
9216,Project whose,687,2022-05-09,2022-09-20,Planned
9217,Project set,498,2023-10-01,2024-05-12,Running
9218,Project part,306,2023-01-05,2023-07-12,Planned
9219,Project catch,963,2024-04-29,2024-10-14,Running
9220,Project new,535,2022-12-19,2023-08-31,Planned
9221,Project war,443,2023-09-12,2023-12-24,Running
9222,Project chance,532,2024-03-30,2024-08-15,Planned
9223,Project field,356,2022-07-15,2023-05-09,Planned
9224,Project break,479,2023-12-16,2024-08-20,Running
9225,Project picture,252,2024-03-21,2024-12-10,Planned
9226,Project she,529,2023-04-15,2023-10-26,Finished
9227,Project director,556,2024-07-08,2024-10-25,Planned
9228,Project own,61,2022-10-15,2023-02-08,Finished
9229,Project even,338,2022-11-16,2023-05-22,Planned
9230,Project owner,690,2024-03-23,2024-11-29,Planned
9231,Project blood,848,2023-09-29,2023-12-24,Running
9232,Project deal,588,2024-05-06,2024-11-10,Finished
9233,Project must,148,2024-03-20,2024-07-16,Running
9234,Project own,122,2022-06-28,2023-02-13,Planned
9235,Project benefit,340,2023-07-22,2024-03-14,Planned
9236,Project course,248,2022-11-23,2023-02-24,Running
9237,Project career,996,2022-07-29,2022-10-01,Running
9238,Project dark,756,2022-06-06,2023-03-14,Planned
9239,Project white,147,2022-01-20,2022-10-14,Running
9240,Project production,827,2024-01-25,2024-06-20,Finished
9241,Project important,822,2022-02-20,2022-12-09,Planned
9242,Project owner,510,2023-03-19,2023-09-04,Finished
9243,Project worker,214,2023-09-09,2023-11-18,Planned
9244,Project appear,914,2024-08-15,2025-04-25,Running
9245,Project he,180,2023-09-01,2024-04-26,Running
9246,Project water,948,2022-04-17,2023-01-08,Planned
9247,Project compare,871,2023-01-12,2023-04-30,Planned
9248,Project peace,209,2023-07-07,2024-01-24,Running
9249,Project environment,154,2023-08-30,2024-01-03,Running
9250,Project almost,849,2024-09-13,2025-01-03,Planned
9251,Project speak,395,2024-05-15,2024-10-13,Planned
9252,Project environment,245,2023-12-19,2024-10-02,Finished
9253,Project standard,592,2022-03-10,2022-09-13,Finished
9254,Project there,510,2024-09-09,2025-01-13,Running
9255,Project catch,305,2023-02-09,2023-11-24,Running
9256,Project particular,48,2022-11-15,2023-05-18,Finished
9257,Project support,674,2022-11-06,2023-04-18,Finished
9258,Project where,562,2022-09-17,2023-02-11,Planned
9259,Project security,228,2022-01-07,2022-09-29,Running
9260,Project site,991,2022-01-17,2022-09-30,Running
9261,Project others,890,2024-05-03,2025-01-09,Running
9262,Project marriage,611,2023-03-03,2023-11-26,Finished
9263,Project various,548,2023-04-09,2023-08-21,Planned
9264,Project easy,529,2022-06-05,2022-11-21,Running
9265,Project bill,715,2024-07-28,2024-10-02,Finished
9266,Project front,391,2023-03-09,2023-09-13,Finished
9267,Project cell,45,2023-12-30,2024-09-03,Finished
9268,Project do,783,2022-01-31,2022-06-05,Planned
9269,Project focus,569,2023-12-24,2024-05-04,Finished
9270,Project on,805,2022-08-27,2023-01-06,Running
9271,Project hundred,159,2022-10-03,2023-03-31,Running
9272,Project as,110,2022-12-27,2023-03-07,Finished
9273,Project card,354,2023-02-07,2023-04-10,Running
9274,Project good,289,2024-06-02,2025-03-15,Running
9275,Project painting,140,2024-09-08,2025-05-12,Planned
9276,Project once,838,2023-04-05,2023-10-24,Running
9277,Project here,248,2022-05-25,2022-09-26,Finished
9278,Project pick,999,2024-05-19,2024-09-10,Planned
9279,Project sing,718,2022-11-30,2023-02-15,Finished
9280,Project near,449,2022-09-25,2023-02-25,Finished
9281,Project nor,711,2022-10-27,2023-01-16,Running
9282,Project along,167,2024-06-07,2025-02-04,Running
9283,Project meet,716,2024-03-04,2024-10-03,Planned
9284,Project statement,748,2022-06-25,2023-01-22,Planned
9285,Project receive,256,2024-04-28,2024-08-11,Finished
9286,Project practice,143,2022-10-19,2023-03-27,Running
9287,Project each,600,2024-07-05,2024-12-28,Finished
9288,Project stand,981,2022-11-25,2023-07-02,Running
9289,Project military,73,2023-01-07,2023-06-19,Running
9290,Project spring,242,2023-11-26,2024-03-06,Finished
9291,Project factor,809,2024-01-25,2024-04-01,Running
9292,Project mouth,378,2024-06-16,2025-03-10,Planned
9293,Project course,555,2022-01-31,2022-08-05,Planned
9294,Project note,27,2023-10-31,2024-02-08,Planned
9295,Project health,196,2023-02-27,2023-07-02,Planned
9296,Project model,12,2022-04-01,2022-11-04,Planned
9297,Project establish,194,2024-05-14,2024-09-23,Finished
9298,Project leader,119,2022-05-25,2022-09-11,Finished
9299,Project put,255,2024-04-15,2024-07-05,Finished
9300,Project nothing,483,2022-09-06,2023-03-17,Planned
9301,Project five,236,2022-07-20,2022-09-20,Finished
9302,Project top,142,2023-11-20,2024-05-27,Finished
9303,Project religious,910,2023-06-04,2023-12-01,Running
9304,Project relate,717,2022-01-13,2022-03-17,Planned
9305,Project break,424,2022-01-11,2022-08-14,Running
9306,Project outside,158,2022-02-27,2022-09-04,Running
9307,Project risk,666,2023-07-04,2023-11-30,Finished
9308,Project success,1007,2023-09-30,2024-04-05,Finished
9309,Project kitchen,799,2024-02-18,2024-06-30,Running
9310,Project finally,111,2023-11-16,2024-06-16,Planned
9311,Project perhaps,986,2022-10-11,2023-07-15,Planned
9312,Project sense,401,2024-02-03,2024-08-28,Finished
9313,Project his,436,2023-07-16,2023-11-20,Finished
9314,Project dog,789,2024-09-05,2025-05-26,Running
9315,Project pattern,109,2023-06-04,2024-02-20,Finished
9316,Project effort,409,2022-07-10,2023-01-25,Planned
9317,Project sister,150,2022-04-03,2023-01-21,Finished
9318,Project up,455,2024-01-09,2024-04-17,Planned
9319,Project learn,806,2022-10-15,2022-12-21,Running
9320,Project chance,437,2023-11-06,2024-08-07,Running
9321,Project cultural,637,2022-03-17,2022-07-13,Finished
9322,Project while,80,2023-01-20,2023-08-20,Finished
9323,Project live,664,2022-04-21,2022-07-20,Running
9324,Project leave,106,2023-12-13,2024-02-27,Planned
9325,Project suffer,392,2022-07-31,2022-10-07,Finished
9326,Project rich,36,2022-12-11,2023-05-10,Finished
9327,Project officer,649,2022-07-29,2022-10-10,Running
9328,Project item,705,2022-10-06,2022-12-16,Finished
9329,Project which,425,2022-06-12,2022-09-05,Running
9330,Project daughter,344,2022-09-14,2023-04-16,Running
9331,Project area,341,2022-04-24,2022-10-18,Running
9332,Project decade,869,2022-05-03,2022-09-03,Running
9333,Project business,635,2023-11-08,2024-07-06,Running
9334,Project image,122,2024-07-19,2025-03-08,Planned
9335,Project contain,59,2023-04-18,2023-07-24,Planned
9336,Project mouth,947,2024-07-11,2025-04-18,Planned
9337,Project personal,1011,2022-01-13,2022-07-20,Running
9338,Project where,512,2024-03-22,2024-08-15,Running
9339,Project term,761,2023-12-05,2024-03-13,Finished
9340,Project culture,719,2024-05-17,2024-10-10,Finished
9341,Project brother,354,2022-11-28,2023-04-13,Running
9342,Project decision,518,2022-02-14,2022-08-04,Running
9343,Project realize,97,2023-04-24,2023-09-30,Running
9344,Project improve,875,2023-08-20,2024-01-27,Running
9345,Project such,848,2023-02-11,2023-04-27,Running
9346,Project land,385,2024-02-11,2024-07-06,Planned
9347,Project face,135,2022-07-25,2022-12-10,Finished
9348,Project throw,808,2024-04-14,2024-10-06,Running
9349,Project book,694,2023-03-16,2023-09-08,Planned
9350,Project whole,584,2023-06-16,2024-01-15,Planned
9351,Project according,810,2023-06-18,2023-10-11,Planned
9352,Project effect,933,2022-04-11,2023-01-18,Running
9353,Project film,600,2023-10-29,2024-07-16,Planned
9354,Project boy,843,2022-06-14,2022-12-16,Finished
9355,Project particular,169,2023-11-01,2024-07-01,Planned
9356,Project use,591,2024-09-16,2025-06-08,Planned
9357,Project foot,807,2023-05-26,2024-01-04,Finished
9358,Project today,811,2024-09-11,2024-12-12,Finished
9359,Project national,949,2023-09-05,2024-04-03,Finished
9360,Project sort,880,2023-05-18,2023-08-04,Planned
9361,Project yard,290,2022-09-16,2023-05-04,Planned
9362,Project end,156,2023-05-16,2023-12-14,Finished
9363,Project song,334,2022-11-11,2023-07-23,Finished
9364,Project network,151,2023-11-05,2024-03-10,Running
9365,Project interesting,365,2024-05-11,2024-10-29,Planned
9366,Project discussion,910,2023-12-25,2024-08-21,Running
9367,Project that,63,2024-04-24,2024-06-24,Running
9368,Project exist,525,2022-03-22,2022-07-04,Planned
9369,Project structure,139,2022-07-26,2023-02-05,Running
9370,Project book,755,2023-07-24,2024-04-05,Planned
9371,Project about,180,2024-04-12,2025-02-03,Planned
9372,Project success,233,2023-04-05,2023-09-01,Running
9373,Project hotel,386,2023-05-03,2023-07-09,Planned
9374,Project their,744,2022-01-05,2022-09-12,Running
9375,Project lead,237,2024-04-06,2025-01-01,Planned
9376,Project enter,460,2023-09-07,2024-03-16,Running
9377,Project require,14,2022-07-29,2023-04-06,Running
9378,Project fill,313,2023-06-08,2024-01-21,Finished
9379,Project as,193,2022-02-28,2022-08-30,Running
9380,Project send,287,2022-02-14,2022-07-18,Running
9381,Project six,500,2023-02-11,2023-06-21,Finished
9382,Project phone,467,2024-07-30,2025-01-14,Planned
9383,Project it,794,2024-02-12,2024-06-10,Finished
9384,Project right,78,2022-12-27,2023-07-28,Finished
9385,Project poor,513,2024-07-26,2024-11-14,Running
9386,Project tell,669,2023-03-17,2023-11-03,Finished
9387,Project as,679,2023-06-09,2024-02-07,Planned
9388,Project certain,24,2024-08-16,2025-04-17,Finished
9389,Project war,193,2024-06-01,2024-11-02,Planned
9390,Project law,613,2022-06-30,2023-02-26,Finished
9391,Project garden,509,2023-04-12,2023-07-10,Planned
9392,Project receive,939,2022-05-02,2022-11-01,Running
9393,Project much,851,2023-10-16,2024-01-06,Running
9394,Project Congress,701,2024-05-03,2024-12-13,Running
9395,Project world,255,2024-09-03,2025-02-11,Planned
9396,Project news,458,2022-10-25,2023-01-09,Finished
9397,Project often,314,2023-07-27,2023-12-13,Running
9398,Project member,403,2022-09-11,2022-12-23,Planned
9399,Project give,391,2023-05-26,2023-12-22,Running
9400,Project difference,88,2023-11-22,2024-07-03,Planned
9401,Project represent,110,2024-01-16,2024-07-01,Finished
9402,Project certain,286,2024-07-18,2025-05-01,Finished
9403,Project management,182,2024-02-04,2024-06-25,Finished
9404,Project choice,40,2022-10-28,2023-02-23,Finished
9405,Project red,517,2022-02-17,2022-07-08,Running
9406,Project one,1001,2022-11-27,2023-05-05,Running
9407,Project moment,422,2023-05-25,2023-10-29,Finished
9408,Project early,700,2022-09-14,2022-12-27,Planned
9409,Project set,208,2023-05-17,2023-11-18,Running
9410,Project enough,236,2022-09-09,2023-01-20,Finished
9411,Project difficult,419,2024-03-10,2024-12-06,Running
9412,Project month,870,2024-06-29,2025-02-14,Finished
9413,Project many,855,2024-08-02,2024-10-14,Finished
